Date;Urals;Exchange;day;Base;Urals_b
12.01.2015;45.05;56.2584;1;0;
13.01.2015;43.28;62.7363;2;0;
14.01.2015;43.97;64.8425;3;0;
15.01.2015;45.81;66.0983;4;0;
16.01.2015;46.03;64.8337;5;0;
19.01.2015;45.38;64.8337;6;0;
20.01.2015;45.19;64.9732;7;0;
21.01.2015;45.2;64.9862;8;0;
22.01.2015;44.79;65.5558;9;0;
23.01.2015;45.39;65.4;10;0;
26.01.2015;45.22;65.4;11;0;
27.01.2015;45.95;65.5937;12;0;
28.01.2015;46.47;67.8153;13;0;
29.01.2015;46.21;67.1506;14;0;
30.01.2015;47.62;68.7303;15;0;
02.02.2015;51.84;68.7303;16;0;
03.02.2015;54.51;69.664;17;0;
04.02.2015;55.17;67.7727;18;0;
05.02.2015;56.08;65.447;19;0;
06.02.2015;55.73;68.6113;20;0;
09.02.2015;56.85;68.6113;21;0;
10.02.2015;55.64;65.7817;22;0;
11.02.2015;53.33;65.4469;23;0;
12.02.2015;56.08;66.0585;24;0;
13.02.2015;60.18;66.0994;25;0;
16.02.2015;61.42;66.0994;26;0;
17.02.2015;60.63;62.6632;27;0;
18.02.2015;60.57;62.8353;28;0;
19.02.2015;58.63;62.4001;29;0;
20.02.2015;60.84;62.1307;30;0;
23.02.2015;59.63;62.1307;31;0;
24.02.2015;60.18;62.1307;32;0;
25.02.2015;58.92;63.5083;33;0;
26.02.2015;60.54;62.5906;34;0;
27.02.2015;60.49;60.7109;35;0;
02.03.2015;59.35;60.7109;36;0;
03.03.2015;59.78;62.2248;37;0;
04.03.2015;57.83;62.3649;38;0;
05.03.2015;58.98;61.8745;39;0;
06.03.2015;57.8;61.8457;40;0;
09.03.2015;57.32;61.8457;41;0;
10.03.2015;54.6;61.8457;42;0;
11.03.2015;55.51;60.6649;43;0;
12.03.2015;55.66;62.6797;44;0;
13.03.2015;53.8;60.9595;45;0;
16.03.2015;51;60.9595;46;0;
17.03.2015;51.17;62.1497;47;0;
18.03.2015;51.59;61.751;48;0;
19.03.2015;51.51;61.3483;49;0;
20.03.2015;52.43;59.8308;50;0;
23.03.2015;52.37;59.8308;51;0;
24.03.2015;52.36;59.4452;52;0;
25.03.2015;52.93;58.771;53;0;
26.03.2015;55.77;57.3879;54;0;
27.03.2015;55.19;56.4271;55;0;
30.03.2015;52.74;56.4271;56;0;
31.03.2015;52.44;58.4643;57;0;
01.04.2015;54.98;57.65;58;0;
02.04.2015;53.36;58.3536;59;0;
07.04.2015;57.05;56.5161;60;0;
08.04.2015;55.92;55.3328;61;0;
09.04.2015;55.54;54.027;62;0;
10.04.2015;56.32;52.5424;63;0;
13.04.2015;56.14;52.5424;64;0;
14.04.2015;56.69;52.422;65;0;
15.04.2015;58.32;51.9749;66;0;
16.04.2015;59.63;50.5033;67;0;
17.04.2015;61.31;49.6749;68;0;
20.04.2015;60.8;49.6749;69;0;
21.04.2015;59.15;51.5207;70;0;
22.04.2015;59.97;53.9728;71;0;
23.04.2015;62.51;53.6555;72;0;
24.04.2015;62.81;51.6011;73;0;
27.04.2015;62.71;51.6011;74;0;
28.04.2015;62.46;51.469;75;0;
29.04.2015;63.82;52.3041;76;0;
30.04.2015;63.1;51.7029;77;0;
01.05.2015;63.33;51.1388;78;0;
05.05.2015;64.64;51.1388;79;0;
06.05.2015;64.97;51.7574;80;0;
07.05.2015;63.93;49.9816;81;0;
08.05.2015;62.97;50.3615;82;0;
11.05.2015;62.27;50.3615;83;0;
12.05.2015;64.54;50.3615;84;0;
13.05.2015;65.88;50.914;85;0;
14.05.2015;65.13;49.5366;86;0;
15.05.2015;64.24;50.0774;87;0;
18.05.2015;64.7;50.0774;88;0;
19.05.2015;63.03;49.2175;89;0;
20.05.2015;63.07;49.1777;90;0;
21.05.2015;64.25;49.7919;91;0;
22.05.2015;64.07;49.9204;92;0;
26.05.2015;60.85;49.8613;93;0;
27.05.2015;60.55;50.3223;94;0;
28.05.2015;59.32;51.0178;95;0;
29.05.2015;62.36;52.2907;96;0;
01.06.2015;62.57;52.2907;97;0;
02.06.2015;63.14;52.8213;98;0;
03.06.2015;62.88;53.4413;99;0;
04.06.2015;60.44;53.059;100;0;
05.06.2015;60.16;54.9908;101;0;
08.06.2015;61.13;54.9908;102;0;
09.06.2015;63.18;56.0435;103;0;
10.06.2015;64.63;55.91;104;0;
11.06.2015;63.71;54.8219;105;0;
12.06.2015;63.14;54.5285;106;0;
15.06.2015;60.94;54.5285;107;0;
16.06.2015;60.7;55.2679;108;0;
17.06.2015;60.52;54.0409;109;0;
18.06.2015;61.32;53.8999;110;0;
19.06.2015;59.36;53.3301;111;0;
22.06.2015;60.49;53.3301;112;0;
23.06.2015;61.62;53.5569;113;0;
24.06.2015;61.58;54.2081;114;0;
25.06.2015;60.19;54.0746;115;0;
26.06.2015;60.09;54.6026;116;0;
29.06.2015;58.98;54.6026;117;0;
30.06.2015;60.26;55.524;118;0;
01.07.2015;61.6;55.8413;119;0;
02.07.2015;61.68;55.4756;120;0;
03.07.2015;59.01;55.6555;121;0;
06.07.2015;57.14;55.6555;122;0;
07.07.2015;54.67;56.4112;123;0;
08.07.2015;55.65;57.2192;124;0;
09.07.2015;57.58;57.2174;125;0;
10.07.2015;57.47;56.9803;126;0;
13.07.2015;57.38;56.9803;127;0;
14.07.2015;56.95;56.6079;128;0;
15.07.2015;56.84;56.9774;129;0;
16.07.2015;56.81;56.6642;130;0;
17.07.2015;55.88;56.9504;131;0;
20.07.2015;55.72;56.9504;132;0;
21.07.2015;55.14;56.8336;133;0;
22.07.2015;55.21;57.0025;134;0;
23.07.2015;54.61;57.0232;135;0;
24.07.2015;52.84;57.3578;136;0;
27.07.2015;52.62;57.3578;137;0;
28.07.2015;52.85;58.7816;138;0;
29.07.2015;53.28;60.2231;139;0;
30.07.2015;52.84;59.7665;140;0;
31.07.2015;51.84;58.9906;141;0;
03.08.2015;48.04;58.9906;142;0;
04.08.2015;47.63;62.4677;143;0;
05.08.2015;47.89;62.9182;144;0;
06.08.2015;46.65;62.7184;145;0;
07.08.2015;46.54;63.8644;146;0;
10.08.2015;47.3;63.8644;147;0;
11.08.2015;46.33;64.4977;148;0;
12.08.2015;47.84;63.2098;149;0;
13.08.2015;47.41;65.0169;150;0;
14.08.2015;46.99;63.9988;151;0;
17.08.2015;46.77;63.9988;152;0;
18.08.2015;46;65.5034;153;0;
19.08.2015;44.75;65.8289;154;0;
20.08.2015;44.63;65.7222;155;0;
21.08.2015;43.04;66.9608;156;0;
24.08.2015;40.79;66.9608;157;0;
25.08.2015;41.06;70.7465;158;0;
26.08.2015;41.11;69.9461;159;0;
27.08.2015;43.81;69.3142;160;0;
28.08.2015;47.07;67.4473;161;0;
01.09.2015;47.9;66.7152;162;0;
02.09.2015;47.17;65.3495;163;0;
03.09.2015;50.01;66.6756;164;0;
04.09.2015;48.19;67.0102;165;0;
07.09.2015;46.02;67.0102;166;0;
08.09.2015;48.53;68.4864;167;0;
09.09.2015;47.69;68.7932;168;0;
10.09.2015;47.42;67.6219;169;0;
11.09.2015;46.52;68.4961;170;0;
14.09.2015;45.52;68.4961;171;0;
15.09.2015;45.56;67.9571;172;0;
16.09.2015;49;67.1574;173;0;
17.09.2015;47.92;65.9273;174;0;
18.09.2015;46.48;65.3623;175;0;
21.09.2015;47.14;65.3623;176;0;
22.09.2015;46.19;66.1455;177;0;
23.09.2015;47.4;66.1747;178;0;
24.09.2015;46.26;66.041;179;0;
25.09.2015;46.08;66.5151;180;0;
28.09.2015;44.84;66.5151;181;0;
29.09.2015;46.48;65.547;182;0;
30.09.2015;45.94;66.2367;183;0;
01.10.2015;46.13;65.7364;184;0;
02.10.2015;45.45;65.0336;185;0;
05.10.2015;48.35;65.0336;186;0;
06.10.2015;50.24;65.6248;187;0;
07.10.2015;50.56;65.0962;188;0;
08.10.2015;51.03;62.7061;189;0;
09.10.2015;51.13;62.2942;190;0;
12.10.2015;49.75;62.2942;191;0;
13.10.2015;47.74;61.1535;192;0;
14.10.2015;47.35;62.2237;193;0;
15.10.2015;47.07;63.1248;194;0;
16.10.2015;48.06;62.2433;195;0;
19.10.2015;46.61;62.2433;196;0;
20.10.2015;46.03;61.4419;197;0;
21.10.2015;45.82;62.162;198;0;
22.10.2015;45.69;62.6309;199;0;
23.10.2015;45.4;62.7888;200;0;
26.10.2015;45.67;62.7888;201;0;
27.10.2015;44.64;62.5038;202;0;
28.10.2015;46;63.5004;203;0;
29.10.2015;46.44;65.3159;204;0;
30.10.2015;46.4;64.1686;205;0;
02.11.2015;45.66;64.1686;206;0;
03.11.2015;46.1;63.7993;207;0;
04.11.2015;45.11;63.8525;208;0;
05.11.2015;45.34;63.8525;209;0;
06.11.2015;44.24;63.3991;210;0;
09.11.2015;43.53;63.3991;211;0;
10.11.2015;44.59;64.6606;212;0;
11.11.2015;43.13;64.3908;213;0;
12.11.2015;41.79;64.5693;214;0;
13.11.2015;40.13;65.4541;215;0;
16.11.2015;38.33;65.4541;216;0;
17.11.2015;39.13;66.4607;217;0;
18.11.2015;39.3;65.4799;218;0;
19.11.2015;40.07;64.7785;219;0;
20.11.2015;40.43;64.912;220;0;
23.11.2015;41.8;64.912;221;0;
24.11.2015;42.63;65.5973;222;0;
25.11.2015;42.06;65.621;223;0;
26.11.2015;42.05;65.4789;224;0;
27.11.2015;42.02;65.6836;225;0;
30.11.2015;42.88;65.6836;226;0;
01.12.2015;42.12;66.737;227;0;
02.12.2015;41.07;66.2584;228;0;
03.12.2015;41.15;66.7402;229;0;
04.12.2015;40.59;67.7691;230;0;
07.12.2015;38.39;67.7691;231;0;
08.12.2015;38.19;68.5156;232;0;
09.12.2015;37.59;69.3026;233;0;
10.12.2015;37.2;69.2;234;0;
11.12.2015;35.74;69.2151;235;0;
14.12.2015;35.26;69.2151;236;0;
15.12.2015;36.06;70.2244;237;0;
16.12.2015;35.56;70.8295;238;0;
17.12.2015;34.89;70.4012;239;0;
18.12.2015;35.36;70.5806;240;0;
21.12.2015;34.34;70.5806;241;0;
22.12.2015;33.61;71.2553;242;0;
23.12.2015;34.39;71.1211;243;0;
24.12.2015;35.72;70.9333;244;0;
29.12.2015;35.4;70.7865;245;0;
30.12.2015;34.6;72.5066;246;0;
31.12.2015;35.16;72.8827;247;0;
04.01.2016;34.83;72.8827;248;0;
05.01.2016;33.96;72.8827;249;0;
06.01.2016;32.29;72.8827;250;0;
07.01.2016;32.22;72.8827;251;0;
08.01.2016;30.32;72.8827;252;0;
11.01.2016;28.54;72.8827;253;0;
12.01.2016;27.34;75.9507;254;0;
13.01.2016;26.78;76.6041;255;0;
14.01.2016;27.04;76.4275;256;0;
15.01.2016;27;76.523;257;0;
18.01.2016;25.56;76.523;258;0;
19.01.2016;25.52;78.6678;259;0;
20.01.2016;24.51;78.4862;260;0;
21.01.2016;26.09;79.4614;261;0;
22.01.2016;28.96;83.5913;262;0;
25.01.2016;28.32;83.5913;263;0;
26.01.2016;29.44;77.7965;264;0;
27.01.2016;30.33;81.8394;265;0;
28.01.2016;31.51;78.9969;266;0;
29.01.2016;31.69;77.3674;267;0;
01.02.2016;31;77.3674;268;0;
02.02.2016;29.53;76.3264;269;0;
03.02.2016;30.93;77.9273;270;0;
04.02.2016;31.11;79.2593;271;0;
05.02.2016;31.17;76.4609;272;0;
08.02.2016;29.99;76.4609;273;0;
09.02.2016;28.5;76.8614;274;0;
10.02.2016;27.99;78.6805;275;0;
11.02.2016;27.17;79.0689;276;0;
12.02.2016;30.15;79.1144;277;0;
15.02.2016;30.68;79.1144;278;0;
16.02.2016;29.24;77.7792;279;0;
17.02.2016;31.36;76.245;280;0;
18.02.2016;31.55;77.8503;281;0;
19.02.2016;30.01;75.4575;282;0;
22.02.2016;31.94;75.4575;283;0;
23.02.2016;30.45;75.4575;284;0;
24.02.2016;30.05;75.4575;285;0;
25.02.2016;31.38;76.3928;286;0;
26.02.2016;34.31;76.3929;287;0;
29.02.2016;33.97;76.3929;288;0;
01.03.2016;33.78;75.8994;289;0;
02.03.2016;34.43;74.0536;290;0;
03.03.2016;33.95;73.6256;291;0;
04.03.2016;35.96;73.8242;292;0;
07.03.2016;37.37;73.8242;293;0;
08.03.2016;37.56;73.8242;294;0;
09.03.2016;38.81;73.8242;295;0;
10.03.2016;37.18;72.3775;296;0;
11.03.2016;37.76;71.0928;297;0;
14.03.2016;36.26;71.0928;298;0;
15.03.2016;35.69;70.1542;299;0;
16.03.2016;36.73;70.5408;300;0;
17.03.2016;37.74;71.0256;301;0;
18.03.2016;37.56;68.5598;302;0;
21.03.2016;38.21;68.5598;303;0;
22.03.2016;38.94;68.8086;304;0;
23.03.2016;37.19;67.7764;305;0;
24.03.2016;36.68;67.6409;306;0;
29.03.2016;35.1;67.7807;307;0;
30.03.2016;36.05;68.7549;308;0;
31.03.2016;36.01;67.6076;309;0;
01.04.2016;34.77;67.8552;310;0;
04.04.2016;34.5;67.8552;311;0;
05.04.2016;34.23;68.6753;312;0;
06.04.2016;36.12;68.8901;313;0;
07.04.2016;35.4;68.5215;314;0;
08.04.2016;38.91;67.796;315;0;
11.04.2016;39.88;67.796;316;0;
12.04.2016;41.32;67.125;317;0;
13.04.2016;40.96;66.3456;318;0;
14.04.2016;41.17;65.7662;319;0;
15.04.2016;39.57;66.4954;320;0;
18.04.2016;39.89;66.4954;321;0;
19.04.2016;41.27;68.2724;322;0;
20.04.2016;41.44;65.6474;323;0;
21.04.2016;42.03;66.0364;324;0;
22.04.2016;42.52;65.0254;325;0;
25.04.2016;41.57;65.0254;326;0;
26.04.2016;42.54;66.6295;327;0;
27.04.2016;42.77;66.4559;328;0;
28.04.2016;44.3;65.1618;329;0;
29.04.2016;44.34;65.1133;330;0;
03.05.2016;41.79;65.1133;331;0;
04.05.2016;41.78;65.1133;332;0;
05.05.2016;42.84;66.1718;333;0;
06.05.2016;42.9;65.8918;334;0;
09.05.2016;40.63;65.8918;335;0;
10.05.2016;42.21;65.8918;336;0;
11.05.2016;44.28;66.3277;337;0;
12.05.2016;44.63;66.2428;338;0;
13.05.2016;45.25;64.9607;339;0;
16.05.2016;46.59;64.9607;340;0;
17.05.2016;46.61;64.8895;341;0;
18.05.2016;46.98;64.5138;342;0;
19.05.2016;45.11;65.0641;343;0;
20.05.2016;46.64;66.211;344;0;
23.05.2016;45.92;66.211;345;0;
24.05.2016;46.57;67.0475;346;0;
25.05.2016;47.02;67.0493;347;0;
26.05.2016;47.47;65.8949;348;0;
27.05.2016;47.44;65.2062;349;0;
31.05.2016;47.71;66.0825;350;0;
01.06.2016;47.31;65.9962;351;0;
02.06.2016;47.7;66.6156;352;0;
03.06.2016;47.15;66.7491;353;0;
06.06.2016;47.59;66.7491;354;0;
07.06.2016;48.41;65.7894;355;0;
08.06.2016;49.38;65.2089;356;0;
09.06.2016;49.24;64.6797;357;0;
10.06.2016;48.35;63.7402;358;0;
13.06.2016;47.56;63.7402;359;0;
14.06.2016;46.08;63.7402;360;0;
15.06.2016;45.87;66.0306;361;0;
16.06.2016;44.06;65.9156;362;0;
17.06.2016;44.97;65.8618;363;0;
20.06.2016;47.08;65.8618;364;0;
21.06.2016;46.33;64.1509;365;0;
22.06.2016;46.43;64.1743;366;0;
23.06.2016;46.53;63.7162;367;0;
24.06.2016;44.59;64.3212;368;0;
27.06.2016;43.22;64.3212;369;0;
28.06.2016;44.64;65.0588;370;0;
29.06.2016;47;64.8095;371;0;
30.06.2016;46.85;64.2575;372;0;
01.07.2016;46.45;64.1755;373;0;
04.07.2016;46.97;64.1755;374;0;
05.07.2016;44.59;63.6844;375;0;
06.07.2016;44.65;64.2676;376;0;
07.07.2016;44.88;64.6304;377;0;
08.07.2016;43.48;64.05;378;0;
11.07.2016;42.69;64.05;379;0;
12.07.2016;45.17;64.2024;380;0;
13.07.2016;42.97;63.9029;381;0;
14.07.2016;44.31;63.8531;382;0;
15.07.2016;44.55;63.5773;383;0;
18.07.2016;43.95;63.5773;384;0;
19.07.2016;44.45;63.1154;385;0;
20.07.2016;44.57;62.9891;386;0;
21.07.2016;43.74;63.4183;387;0;
22.07.2016;42.99;63.7373;388;0;
25.07.2016;42.51;63.7373;389;0;
26.07.2016;42.31;64.9184;390;0;
27.07.2016;41.53;65.7408;391;0;
28.07.2016;40.62;65.9467;392;0;
29.07.2016;39.51;66.1125;393;0;
01.08.2016;38.92;66.1125;394;0;
02.08.2016;38.5;65.9553;395;0;
03.08.2016;39.2;66.8816;396;0;
04.08.2016;39.73;66.742;397;0;
05.08.2016;40.72;66.3941;398;0;
08.08.2016;41.44;66.3941;399;0;
09.08.2016;41.57;65.0799;400;0;
10.08.2016;40.39;64.7848;401;0;
11.08.2016;42.43;64.8137;402;0;
12.08.2016;43.32;64.9497;403;0;
15.08.2016;45.51;64.9497;404;0;
16.08.2016;46.47;64.2076;405;0;
17.08.2016;46.78;63.9514;406;0;
18.08.2016;47.56;63.9943;407;0;
19.08.2016;47.49;63.5487;408;0;
22.08.2016;46.2;63.5487;409;0;
23.08.2016;46.8;64.2078;410;0;
24.08.2016;45.66;64.7684;411;0;
25.08.2016;47.35;64.814;412;0;
26.08.2016;47.76;64.9459;413;0;
30.08.2016;45.84;65.081;414;0;
31.08.2016;44.31;64.9072;415;0;
01.09.2016;42.8;65.2535;416;0;
02.09.2016;43.71;65.2566;417;0;
05.09.2016;44.37;65.2566;418;0;
06.09.2016;43.86;64.7644;419;0;
07.09.2016;44.65;64.8306;420;0;
08.09.2016;46.88;64.3804;421;0;
09.09.2016;46.02;63.973;422;0;
12.09.2016;45.32;63.973;423;0;
13.09.2016;43.93;65.0539;424;0;
14.09.2016;43.45;64.8102;425;0;
15.09.2016;43.63;64.9737;426;0;
16.09.2016;43.06;65.217;427;0;
19.09.2016;43.84;65.217;428;0;
20.09.2016;43.04;64.9173;429;0;
21.09.2016;43.79;64.7513;430;0;
22.09.2016;45.01;64.4424;431;0;
23.09.2016;44.51;63.7942;432;0;
26.09.2016;44.71;63.7942;433;0;
27.09.2016;43.05;64.1506;434;0;
28.09.2016;43.59;63.6921;435;0;
29.09.2016;46.53;63.9509;436;0;
30.09.2016;46.34;63.1581;437;0;
03.10.2016;46.46;63.1581;438;0;
04.10.2016;47.6;62.5477;439;0;
05.10.2016;48.12;62.4323;440;0;
06.10.2016;48.69;62.4583;441;0;
07.10.2016;49.04;62.39;442;0;
10.10.2016;50.09;62.39;443;0;
11.10.2016;49.03;62.3884;444;0;
12.10.2016;48.08;62.1946;445;0;
13.10.2016;47.84;62.5892;446;0;
14.10.2016;47.42;63.3465;447;0;
17.10.2016;47.86;63.3465;448;0;
18.10.2016;48.36;63.151;449;0;
19.10.2016;50.4;62.89;450;0;
20.10.2016;48.97;62.5841;451;0;
21.10.2016;48.83;62.4194;452;0;
24.10.2016;48.35;62.4194;453;0;
25.10.2016;47.43;62.2349;454;0;
26.10.2016;47.38;62.048;455;0;
27.10.2016;47.53;62.2597;456;0;
28.10.2016;46.48;63.0399;457;0;
31.10.2016;44.85;63.0399;458;0;
01.11.2016;44.42;63.2174;459;0;
02.11.2016;42.91;63.2025;460;0;
03.11.2016;42.49;63.4166;461;0;
04.11.2016;41.71;63.5043;462;0;
07.11.2016;41.48;63.5043;463;0;
08.11.2016;42.12;63.9074;464;0;
09.11.2016;42.53;63.7364;465;0;
10.11.2016;42.32;63.8928;466;0;
11.11.2016;40.26;63.4161;467;0;
14.11.2016;40.48;63.4161;468;0;
15.11.2016;43.05;65.8591;469;0;
16.11.2016;43.97;65.5548;470;0;
17.11.2016;43.47;64.5463;471;0;
18.11.2016;43.31;64.9154;472;0;
21.11.2016;44.86;64.9154;473;0;
22.11.2016;45;64.358;474;0;
23.11.2016;45.44;63.6282;475;0;
24.11.2016;46.44;64.0087;476;0;
25.11.2016;45.22;64.6279;477;0;
28.11.2016;45.54;64.6279;478;0;
29.11.2016;43.58;64.9153;479;0;
30.11.2016;46.85;64.9449;480;0;
01.12.2016;51.18;65.2382;481;0;
02.12.2016;51.25;63.6807;482;0;
05.12.2016;52.5;63.6807;483;0;
06.12.2016;51.36;63.9242;484;0;
07.12.2016;50.95;63.8741;485;0;
08.12.2016;50.4;63.9114;486;0;
09.12.2016;50.99;63.3901;487;0;
12.12.2016;52.79;63.3901;488;0;
13.12.2016;52.08;61.5804;489;0;
14.12.2016;51.95;61.069;490;0;
15.12.2016;50.52;60.8079;491;0;
16.12.2016;52.85;61.6368;492;0;
19.12.2016;52.23;61.6368;493;0;
20.12.2016;53.26;61.7931;494;0;
21.12.2016;51.71;61.7967;495;0;
22.12.2016;52.74;61.1092;496;0;
23.12.2016;52.63;60.8641;497;0;
28.12.2016;53.91;60.8587;498;0;
29.12.2016;53.69;60.6669;499;0;
30.12.2016;53.46;60.273;500;0;
03.01.2017;53.55;60.273;501;40;
04.01.2017;53.32;60.273;502;40;
05.01.2017;53.74;60.273;503;40;
06.01.2017;54.65;60.273;504;40;
09.01.2017;53.14;60.273;505;40;
10.01.2017;51.95;59.8961;506;40;
11.01.2017;52.36;59.9533;507;40;
12.01.2017;53.26;60.1614;508;40;
13.01.2017;53.22;59.4978;509;40;
16.01.2017;53.15;59.4978;510;40;
17.01.2017;53.53;59.6067;511;40;
18.01.2017;52.62;59.4015;512;40;
19.01.2017;52.03;59.183;513;40;
20.01.2017;54.09;59.3521;514;40;
23.01.2017;53.85;59.3521;515;40;
24.01.2017;53.75;59.5034;516;40;
25.01.2017;53.39;59.2168;517;40;
26.01.2017;54.94;59.1489;518;40;
27.01.2017;53.85;59.6356;519;40;
30.01.2017;53.82;59.6356;520;40;
31.01.2017;53.95;60.1618;521;40;
01.02.2017;54.49;60.0851;522;40;
02.02.2017;54.64;60.3099;523;40;
03.02.2017;54.62;59.9858;524;40;
06.02.2017;53.22;59.9858;525;40;
07.02.2017;51.99;58.7121;526;40;
08.02.2017;52.62;59.1933;527;40;
09.02.2017;52.28;59.5129;528;40;
10.02.2017;53.5;59.0235;529;40;
13.02.2017;52.45;59.0235;530;40;
14.02.2017;53.26;58.0619;531;40;
15.02.2017;52.87;57.7388;532;40;
16.02.2017;52.46;56.7719;533;40;
17.02.2017;52.78;57.1507;534;40;
20.02.2017;53.55;57.1507;535;40;
21.02.2017;55.04;58.0967;536;40;
22.02.2017;53.85;57.859;537;40;
23.02.2017;54.77;57.4762;538;40;
24.02.2017;53.64;57.4762;539;40;
27.02.2017;53.6;57.4762;540;40;
28.02.2017;52.31;57.9371;541;40;
01.03.2017;54.37;57.9627;542;40;
02.03.2017;52.81;58.3776;543;40;
03.03.2017;52.77;58.4067;544;40;
06.03.2017;53.38;58.4067;545;40;
07.03.2017;53.26;58.337;546;40;
08.03.2017;51.95;58.263;547;40;
09.03.2017;49.3;58.263;548;40;
10.03.2017;49.23;58.8318;549;40;
13.03.2017;48.55;58.8318;550;40;
14.03.2017;48.05;59.1327;551;40;
15.03.2017;49.08;58.954;552;40;
16.03.2017;48.96;59.1128;553;40;
17.03.2017;48.98;58.2437;554;40;
20.03.2017;49.07;58.2437;555;40;
21.03.2017;48.54;57.2847;556;40;
22.03.2017;47.96;57.2323;557;40;
23.03.2017;48.57;57.636;558;40;
24.03.2017;48.37;57.5228;559;40;
27.03.2017;48.52;57.5228;560;40;
28.03.2017;49.12;57.0233;561;40;
29.03.2017;49.76;56.9364;562;40;
30.03.2017;50.65;57.0241;563;40;
31.03.2017;50.6;56.3779;564;40;
03.04.2017;50.44;56.3779;565;40;
04.04.2017;51.63;56.1396;566;40;
05.04.2017;52.21;56.5553;567;40;
06.04.2017;52.67;55.894;568;40;
07.04.2017;53.49;56.4369;569;40;
10.04.2017;54.09;56.4369;570;40;
11.04.2017;54.03;57.3896;571;40;
12.04.2017;53.95;56.9552;572;40;
13.04.2017;54.14;56.7556;573;40;
17.04.2017;53.99;56.7556;574;40;
18.04.2017;51.8;56.2505;575;40;
19.04.2017;51.38;55.9793;576;40;
20.04.2017;49.9;56.1753;577;40;
21.04.2017;48.88;56.4165;578;40;
24.04.2017;48.4;56.4165;579;40;
25.04.2017;48.32;56.0794;580;40;
26.04.2017;48.94;55.8453;581;40;
27.04.2017;48.41;56.3131;582;40;
28.04.2017;49.36;56.9707;583;40;
02.05.2017;47.96;56.9707;584;40;
03.05.2017;47.47;56.9518;585;40;
04.05.2017;46.18;57.0927;586;40;
05.05.2017;46.05;57.5714;587;40;
08.05.2017;45.06;57.5714;588;40;
09.05.2017;45.51;57.5714;589;40;
10.05.2017;46.54;57.5714;590;40;
11.05.2017;47.63;58.0824;591;40;
12.05.2017;47.53;57.1161;592;40;
15.05.2017;49.74;57.1161;593;40;
16.05.2017;49.66;56.5258;594;40;
17.05.2017;50.21;56.2603;595;40;
18.05.2017;50.16;56.7383;596;40;
19.05.2017;51.23;57.4683;597;40;
22.05.2017;51.8;57.4683;598;40;
23.05.2017;51.64;56.4988;599;40;
24.05.2017;51.74;56.5552;600;40;
25.05.2017;50.7;56.2743;601;40;
26.05.2017;49.29;56.0701;602;40;
29.05.2017;49.29;56.0701;603;40;
